,Sensor No,Temp,Time
593,17,26.1121,2021-06-11 10:56:25
594,17,26.1121,2021-06-11 10:57:16
595,17,26.1121,2021-06-11 10:57:49
596,17,26.1121,2021-06-11 11:00:29
597,17,26.1121,2021-06-11 11:00:45
598,17,26.1121,2021-06-11 11:00:49
599,17,26.1121,2021-06-11 11:01:37
600,17,26.1121,2021-06-11 11:01:43
601,17,26.1121,2021-06-11 11:02:08
602,17,26.1121,2021-06-11 11:02:18
603,17,26.1121,2021-06-11 11:02:22
604,17,26.1121,2021-06-11 11:02:33
605,17,26.1121,2021-06-11 11:02:36
606,17,26.1121,2021-06-11 11:02:53
607,17,26.1121,2021-06-11 11:02:55
608,17,26.1121,2021-06-11 11:03:23
609,17,26.0854,2021-06-11 11:36:03
610,17,26.3469,2021-06-11 11:49:05
611,17,26.3469,2021-06-11 11:49:31
612,17,27.0153,2021-06-11 14:48:43
613,17,27.0153,2021-06-11 14:49:07
614,17,27.1961,2021-06-11 15:54:58
615,17,27.1961,2021-06-11 15:55:08
616,17,27.1961,2021-06-11 15:59:03
617,17,27.1961,2021-06-11 16:06:36
618,17,27.2288,2021-06-11 16:18:49
619,17,27.2288,2021-06-11 16:22:00
620,17,27.2288,2021-06-11 16:22:15
621,17,27.2288,2021-06-11 16:23:01
622,17,27.2288,2021-06-11 16:23:41
623,17,0.0,2021-06-13 15:09:36
624,17,0.0,2021-06-13 15:13:36
625,17,0.0,2021-06-13 15:14:59
626,17,25.0386,2021-06-14 08:00:35
627,17,25.0386,2021-06-14 08:01:02
628,17,25.0386,2021-06-14 08:01:05
